frameNumber,trackerPosition,trackerRotation,centerHit,centerHitPosition,centerHitGroup,boxHit,boxHitPosition,boxHitGroup,presentObjectName,presentObjectGroup
1873,"(124.5, 102.4, 298.4)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(140.3, 104.0, 259.7)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1874,"(124.5, 102.4, 296.8)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(140.3, 104.1, 259.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1875,"(124.5, 102.4, 295.2)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(140.3, 104.1, 259.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1876,"(124.5, 102.4, 294.4)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(140.3, 104.1, 259.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1877,"(124.5, 102.4, 292.8)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(140.3, 104.1, 259.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1878,"(124.5, 102.4, 291.2)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.8, 104.1, 259.9)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1879,"(124.5, 102.4, 289.6)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (64)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1880,"(124.5, 102.4, 288.7)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*
1881,"(124.5, 102.4, 287.1)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1882,"(124.5, 102.4, 285.4)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1883,"(124.5, 102.4, 283.8)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
1884,"(124.5, 102.4, 282.9)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*New_NPC (31)(Clone)*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*
1885,"(124.5, 102.4, 281.2)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
1886,"(124.5, 102.4, 279.6)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
1887,"(124.5, 102.4, 277.9)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
1888,"(124.5, 102.4, 277.0)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
1889,"(124.5, 102.4, 275.3)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1890,"(124.5, 102.4, 273.6)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1891,"(124.5, 102.4, 271.9)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1892,"(124.5, 102.4, 271.0)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(134.7, 104.1, 259.9)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1893,"(124.5, 102.4, 269.3)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1894,"(124.5, 102.4, 267.6)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1895,"(124.5, 102.4, 266.7)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1896,"(124.5, 102.4, 265.0)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (31)(Clone)*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1897,"(124.5, 102.4, 263.3)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*New_NPC (43)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1898,"(124.5, 102.4, 261.5)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*U_EC01(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
1899,"(124.5, 102.4, 260.6)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(134.8, 104.1, 249.7)",WestRide Traffic,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*U_EC01(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
1900,"(124.5, 102.4, 258.9)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(135.8, 104.1, 241.3)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*U_EC01(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
1901,"(124.5, 102.4, 257.2)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(135.8, 104.1, 241.3)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*U_EC01(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
1902,"(124.5, 102.4, 256.3)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(135.8, 104.1, 241.3)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*New_NPC (82)(Clone)*New_NPC (68)(Clone)*U_EC01(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
1903,"(124.5, 102.4, 254.5)","(0.0, 1.0, -0.1, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(135.8, 104.1, 241.3)",WestRide Traffic,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (82)(Clone)*New_NPC (68)(Clone)*U_EC01(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*CarsManager*
