frameNumber,trackerPosition,trackerRotation,centerHit,centerHitPosition,centerHitGroup,boxHit,boxHitPosition,boxHitGroup,presentObjectName,presentObjectGroup
1660,"(71.8, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1661,"(72.1, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1662,"(72.9, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1663,"(73.3, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1664,"(74.1, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1665,"(74.4, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1666,"(75.2, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*
1667,"(75.6, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*
1668,"(76.3, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1669,"(76.7, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1670,"(77.4, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1671,"(77.8, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1672,"(78.5, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1673,"(79.2, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1674,"(79.6, 102.6, 400.2)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1675,"(80.3, 102.6, 400.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1676,"(80.7, 102.6, 400.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1677,"(81.4, 102.6, 400.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1678,"(81.7, 102.6, 400.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1679,"(82.4, 102.6, 400.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,New_NPC (47)(Clone),"(89.2, 101.8, 395.8)",PedestriansManager,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1680,"(82.8, 102.6, 400.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,New_NPC (47)(Clone),"(89.2, 103.3, 395.8)",PedestriansManager,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1681,"(83.5, 102.6, 400.0)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,New_NPC (47)(Clone),"(89.2, 103.3, 395.6)",PedestriansManager,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1682,"(83.8, 102.6, 400.0)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (32)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1683,"(84.5, 102.6, 400.0)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1684,"(84.8, 102.6, 400.0)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1685,"(85.5, 102.6, 399.9)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1686,"(85.8, 102.6, 399.9)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (99)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1687,"(86.5, 102.6, 399.8)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*3691_combined_Atlas_Industrial  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (99)(Clone)*,WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1688,"(86.8, 102.6, 399.8)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (57)(Clone)*New_NPC (71)(Clone)*New_NPC (99)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1689,"(87.5, 102.6, 399.8)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*New_NPC (99)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1690,"(87.8, 102.6, 399.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1691,"(88.5, 102.6, 399.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1692,"(88.8, 102.6, 399.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1693,"(89.5, 102.6, 399.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1694,"(89.8, 102.6, 399.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1695,"(90.4, 102.6, 399.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1696,"(90.7, 102.6, 399.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1697,"(91.4, 102.6, 399.4)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1698,"(91.7, 102.6, 399.3)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1699,"(92.3, 102.6, 399.3)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1700,"(92.6, 102.6, 399.2)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1701,"(93.2, 102.6, 399.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1702,"(93.5, 102.6, 399.1)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1703,"(94.2, 102.6, 399.0)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1704,"(94.8, 102.6, 398.9)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1705,"(95.1, 102.6, 398.8)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*New_NPC (71)(Clone)*,WestRide Buildings*PedestriansManager*PedestriansManager*
1706,"(95.7, 102.6, 398.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*,WestRide Buildings*PedestriansManager*
1707,"(96.0, 102.6, 398.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*New_NPC (47)(Clone)*,WestRide Buildings*PedestriansManager*
1708,"(96.6, 102.6, 398.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1709,"(96.9, 102.6, 398.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1710,"(97.4, 102.6, 398.4)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1711,"(97.7, 102.6, 398.3)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1712,"(99.7, 102.6, 397.8)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1713,"(100.3, 102.6, 397.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1714,"(100.9, 102.6, 397.5)","(0.0, 0.8, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1715,"(101.4, 102.6, 397.3)","(0.0, 0.8, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1716,"(101.7, 102.6, 397.2)","(0.0, 0.8, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1717,"(102.2, 102.6, 397.1)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1718,"(102.5, 102.6, 397.0)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1719,"(103.0, 102.6, 396.8)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1720,"(103.3, 102.6, 396.7)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,B024*3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1721,"(103.8, 102.6, 396.5)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1722,"(104.4, 102.6, 396.3)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,3692_combined_Wall01  [Legacy Shaders/Diffuse]*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1723,"(104.6, 102.6, 396.2)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*CarsManager*PedestriansManager*
1724,"(105.2, 102.6, 396.0)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1725,"(105.4, 102.6, 395.9)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1726,"(105.9, 102.6, 395.6)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1727,"(106.4, 102.6, 395.4)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1728,"(106.7, 102.6, 395.3)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1729,"(107.2, 102.6, 395.1)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1730,"(107.4, 102.6, 394.9)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,null,"(0.0, 0.0, 0.0)",null,store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
1731,"(107.9, 102.6, 394.7)","(0.0, 0.8, 0.0, 0.6)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(112.9, 104.1, 387.9)",WestRide Traffic,Circle_Sign_LOD0*B40 (2)*store2 (1)*City Skirt 2*U_EC02(Clone)*New_NPC (47)(Clone)*,WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*
